#,set,project,patch_relpath,subject,relevance_firstpass,port_decision,agent_status,agent_confidence_0_100,agent_comment
264,patches_platform_personal,build_make,build_make/0001-build-Integrate-prop-modifications-1-2.patch,build: Integrate prop modifications (1/2),CORE-likely-RELEVANT,PORT,FIXED_VERIFIED_HIGH,92,"Re-target and mechanics verified, one fix applied. tools/buildinfo.sh does not exist at A16; the A16 site is build/soong scripts/gen_build_prop.py, confirmed independently and by the AndyYan 22-light bridge, which the ported hunks match 1:1 except for two necessary differences (version literal; the else-branch shaped around patch 108 product branch). FIX: the hardcoded branding literal LineageOS 23.2 Self-built CGMod was de-personalized to LineageOS 23.2 Self-built in all three props - CGMod is the upstream author own build brand and PORT_TASK section 3 keeps the mechanism of personal patches, not the branding. The props cannot simply be dropped, because manifest 269 removes the vendor/lineage source of them. The patch was re-exported with author, Subject and Change-Id preserved and the deviation documented in the commit message."
265,patches_platform_personal,build_make,build_make/0002-build-Remove-Stk-1-2.patch,build: Remove Stk (1/2),UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Context-only rebase, logic identical: the Stk entry is unchanged at A16 generic_system.mk:36 and only the trailing context moved (A14 ifeq RELEASE_AVATAR_PICKER_APP became the A16 OTA support section). One deletion; author, Subject and Change-Id preserved. The 0002 to 0001 renumbering is safe: 264 left this project dir for build_soong, apply_patches.sh only orders patches within one project dir, and no other patch lands in patches_platform_personal/build_make."
266,patches_platform_personal,packages_apps_Nfc,packages_apps_Nfc/0001-NfcService-Disable-NFC-by-default.patch,NfcService: Disable NFC by default,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Provenance confirmed: original patch sha256 740c3def995ef852a311b92af73700b16ccae80391ca9efa344141deca8828e7 identical in /root/port-los23-td/source-patches and canonical lineage_patches_unified; candidate artifact sha256 e9fe4301bed7035cec1b580ab4136c8d3a074e20011717757b12b47116770414 matches locally staged and remote copies. Retargeting validated independently: /root/custom_android/lineage23/packages/apps/Nfc does not exist and .repo/manifests/default.xml has no packages/apps/Nfc entry, while line 779 registers packages/modules/Nfc (LineageOS/android_packages_modules_Nfc) at the recorded baseline 393ad5d1. The A14 anchor NFC_ON_DEFAULT is absent from the whole A16 project (0 hits); the replacement default chain is NfcService.getNfcOnSetting() (NfcNci/src/com/android/nfc/NfcService.java:1057-1060) -> mDeviceConfigFacade.getNfcDefaultState() (DeviceConfigFacade.java:236) -> DeviceConfig(nfc, enable_nfc_default, R.bool.enable_nfc_default) (DeviceConfigFacade.java:41,103-106) -> NfcNci/res/values/config.xml:53. Flipping that resource to false is the correct and minimal A16 expression of the original one-line intent. Fresh detached worktree at the exact baseline: git apply --check PASS, git am PASS (commit 61339849c2ad0eb5b8c9128a6187600c4558ce07), resulting diff is exactly the single-line resource flip; config.xml remains well-formed XML with no duplicate bool names. No fix required."
267,patches_platform_personal,frameworks_opt_telephony,frameworks_opt_telephony/0001-Telephony-Disable-SPN-retrieval.patch,Telephony: Disable SPN retrieval,OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,95,"SKIPPED_IRRELEVANT re-derived from primary sources because the porter's 85 was below the gate. (1) The patch is in patches_platform_personal, and buildbot_unified.sh applies that set only when the explicit 'personal' argument flips PERSONAL=false (line 24, lines 32-34, lines 157-160); our documented recipe (BUILD_PLAYBOOK.md:113) is 'buildbot_unified.sh treble 64GN' with no personal token, so the patch would never be applied even if ported. (2) The working A14 reference repo HEAD is bc6e9aed46 'When reading SMSC, ignore invalid SMSC' (= treble_td 0014), proving the SPN commit was never applied in the build that runs flawlessly on the device. (3) Chain-safety is proven, not assumed: it is the only file in its project directory, there is no patches_treble_personal entry for this repository, and a stack-wide grep shows it is the only patch among all 306 that touches uicc/IccRecords.java; it is also last in apply order (set_order 35), so no later patch can depend on its context. (4) Reading the patch in full shows it also removes the mCarrierTestOverride fake-SPN path and the UiccProfile.getOperatorBrandOverride() precedence, a broader behaviour change than its cosmetic goal, so on a SIM-less device where it is a functional no-op either way, skipping is the less invasive and therefore preferable option."
268,patches_platform_personal,vendor_lineage,vendor_lineage/0001-Add-MotoHelloUINavbarOverlay-2-2.patch,Add MotoHelloUINavbarOverlay (2/2),OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,92,"Retarget TrebuchetOverlay -> Launcher3Overlay independently validated: same RRO targetPackage/isStatic/priority, bare runtime_resource_overlay that auto-globs res/**, target drawables present in A16 Launcher3 quickstep, and the RRO is shipped from config/common_mobile.mk exactly where L21 shipped TrebuchetOverlay. Patch body byte-identical to the original apart from the path substitution."
269,patches_platform_personal,vendor_lineage,vendor_lineage/0002-build-Integrate-prop-modifications-2-2.patch,build: Integrate prop modifications (2/2),CORE-likely-RELEVANT,PORT,VERIFIED_HIGH,92,"build/core/main_version.mk no longer exists at A16; grep proves config/version.mk:42-43 is the sole definition site of ro.lineage.version/ro.lineage.display.version in the whole tree and that ro.modversion is no longer set anywhere. The candidate removes exactly those two lines, keeps build.version/releasetype, and leaves valid makefile continuation syntax (verified post-apply)."
270,patches_platform_personal,vendor_lineage,vendor_lineage/0003-build-Remove-Stk-2-2.patch,build: Remove Stk (2/2),UNCERTAIN,PORT (fallback),VERIFIED_HIGH,96,Clean AM; candidate is byte-identical to the original except one blob index and the git trailer. Post-apply read confirms data_only.mk ends after the apns-conf.xml block and telephony.mk keeps 'messaging' with the trailing backslash correctly removed.
271,patches_platform_personal,vendor_lineage,vendor_lineage/0004-vendor_lineage-Ignore-neverallows.-again.patch,vendor_lineage: Ignore neverallows... again,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,93,"Identical five-line block re-anchored in the same file at the same relative position (immediately before the qcom_target.mk include) after the A16 removal of the FRAMEWORK_LINEAGE_PLATFORM_API_FILE lines; top-level, not nested in any conditional, and the non-user guard is preserved. Effectiveness ordering was investigated and cleared rather than assumed."
272,patches_platform_personal,vendor_lineage,vendor_lineage/0005-vendor_lineage-Personal-theme-as-SRO.patch,vendor_lineage: Personal theme as SRO,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Clean AM of 73 files; a full byte diff vs the original shows only the commit hash, subject tag, one blob index and the hunk offset. Post-apply config/common.mk registers vendor/lineage/overlay/personal in PRODUCT_ENFORCE_RRO_EXCLUDED_OVERLAYS and PRODUCT_PACKAGE_OVERLAYS exactly as at L21, leaving the unrelated overlay/common and overlay/no-rro entries intact."
273,patches_platform_personal,packages_modules_NetworkStack,packages_modules_NetworkStack/0001-Replace-captive-portal-URLs-globally.patch,Replace captive portal URLs globally,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,97,"Porter SKIPPED_IRRELEVANT is upheld and strengthened. Provenance exact: snapshot patch sha256 9748f37d22ef27d15db4b2d8564e88cc0b6fdda8ba0cdd5a530118590b9e72ef matches PATCH_INDEX.sha256 and the canonical lineage_patches_unified copy byte-for-byte; manifest row 273 matches the job packet; baseline confirmed 853cb402bf02cd935d06d42c1155b0023eabd3e6 (android-16.0.0_r4, m/lineage-23.2) with a clean tree. Patch content read in full and matches the characterization exactly: AndyYan commit b09034c7 (2021-10-16) deletes res/values-mcc460/config.xml (AOSP China-SIM overlay) and hard-codes http(s)://conn4.coloros.com/generate204 plus a single http://connect.rom.miui.com/generate_204 fallback into the three global default_captive_portal_* resources, with no code, build, manifest or RRO-hook changes. Decisive relevance evidence beyond PORT_TASK section 3 policy: lineage_build_unified/buildbot_unified.sh applies patches_platform_personal and patches_MODE_personal only when the CLI token personal is passed (which also forces SIGNABLE=false), and the known-working C10 recipe is buildbot_unified.sh treble 64GN (BUILD_PLAYBOOK.md lines 113/116) with no such token, so the flawless L21 C10 image never contained this patch; skipping preserves exact parity with the known-good configuration while porting would be the behavior change. On the merits the patch has no generic value here: with no SIM AOSP already uses the global connectivitycheck.gstatic.com and www.google.com/generate_204 defaults, so routing every network-validation probe of a modem-less, SIM-less, US-market Wi-Fi tablet to Chinese OEM servers is a reliability and privacy regression; and the mcc460 deletion is pointless because A16 sets config_no_sim_card_uses_neighbor_mcc=false, making that qualifier unselectable on a device with no modem. The skip is structurally safe: ID 273 is the only patch in the whole stack touching packages/modules/NetworkStack and the only manifest row for this normalized repo."
274,patches_platform_personal,packages_modules_Permission,packages_modules_Permission/0001-Disable-Safety-Center-Tile.patch,Disable Safety Center Tile,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,97,"Candidate accepted unmodified; no fix required. Provenance is exact: original patch sha256 c02e5fac593f56a3ab0a6e28317db199cbea367f0f579f144cbc2cc9cad5a660 is identical in /root/port-los23-td/source-patches, PATCH_INDEX.sha256 and the canonical L21 lineage_patches_unified; target project HEAD equals the recorded baseline ee30155a8872cd022b5b7fb1983fdcf09e752723 and is contained in github/lineage-23.2; candidate artifact sha256 a588b84559a2af217b8c6979583241ccc8e69fd4290dfbcb658c13d22966684a matches on the local job dir and the remote port-1 workdir. Row 274 is the only manifest row normalizing to packages/modules/Permission, so there is no intra-project ordering to satisfy. The removal target still exists at A16 (manifest line 622 pre-apply, plus PermissionController/src/com/android/permissioncontroller/permission/service/v33/SafetyCenterQsTileService.kt), so DROPPED_OBSOLETE would have been wrong and the porter's retention is correct. Retention of this personal-set patch is validated independently: it is device-agnostic (no Allwinner/A523, HAL, VNDK, telephony, fingerprint or foreign-OEM coupling), purely cosmetic, trivially reversible, and paired with manifest row 295 (frameworks_base 0018 quick-settings reconfiguration) which is also being ported; relevance is UNCERTAIN rather than proven-irrelevant, so PORT_TASK section 5 and the verification brief mandate retention. The residual 3 confidence points reflect only the inherited, A14-identical setComponentEnabledSetting tail path recorded in downstream_risks, which is a property of AndyYan's original patch already shipped in our working LineageOS 21 build rather than a porting defect; it does not warrant research routing."
275,patches_platform_personal,lineage-sdk,lineage-sdk/0001-sdk-I-have-Trust-issues.patch,sdk: I have Trust issues,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,95,"Provenance clean: original sha256 03373103... identical in canonical stack and snapshot; candidate artifact 1fdd56f1... identical local vs remote. Reapplied second on the same fresh worktree: git apply --check clean, git am clean (commit 53a3cb3f). Strict diff of the full stripped hunk bodies vs the A14 original shows all 29 removed lines byte-identical (only the patch-file separator line differs). The A16 baseline text of both touched regions is character-identical to A14 (compared against the read-only L21 tree), so this is a pure context-offset port (old L87/L338 -> new L77/L328), not a disguised rebase. Not upstream at A16. Post-apply there are zero dangling references (mReceiver, registerLocaleChangedReceiver, ACTION_LOCALE_CHANGED all gone), braces balance 51/51, and the only side effect is that postOnBoardingNotification() becomes an unused private method, which is not a build error (javac has no unused-method diagnostic; Error Prone is not wired in a default build per build/soong/java/config/error_prone.go, and lineage-sdk/Android.bp adds no -Werror/errorprone block). Independent re-export reproduces the candidate byte-for-byte. Confidence held at 95 rather than 97 only because this is an AndyYan personal-set preference patch that was NOT applied in our known-good L21 build, so it is new (though purely suppressive and reversible) behavior for this device."
276,patches_platform_personal,packages_apps_ThemePicker,packages_apps_ThemePicker/0001-Keyguard-Default-to-small-clock-3-3.patch,Keyguard: Default to small clock (3/3),UNCERTAIN,PORT (fallback),VERIFIED_HIGH,97,"Provenance fully validated: source patch sha256 ea389731eb... matches PATCH_INDEX.sha256 and the canonical read-only L21 stack; candidate artifact sha256 6471ce58... matches in both the local job dir and the remote porter export; baseline 176ec557b9e1... equals the m/lineage-23.2 and github/lineage-23.2 tips. On a brand-new detached worktree at that baseline (porter worktree not reused) git apply --check returned rc 0 and git am applied cleanly (commit 3abaa6e52ff5ac8081dd8b22f0f935cf098a83c9, 1 file changed, 2 insertions, 2 deletions). Strongest fidelity evidence obtained: applying the UNMODIFIED A14 original to the same baseline succeeds at offset +59 lines, and diff -r --exclude=.git between the candidate-applied tree and the original-patch-applied tree is TREES_IDENTICAL, so the candidate is a pure format-patch re-export rather than a re-implementation. Not obsolete upstream (A16 baseline still had DEFAULT_CLOCK_SIZE = 1 at line 257). No fix needed; porter artifact accepted unchanged."
277,patches_platform_personal,packages_apps_DeskClock,packages_apps_DeskClock/0001-DeskClock-Adapt-app-and-daydream-clocks-to-keyguard-.patch,DeskClock: Adapt app and daydream clocks to keyguard style,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,97,"Independently reproduced on a fresh detached worktree of packages/apps/DeskClock at the recorded baseline 86b8c631886ca7981bacc3097fe784207de40b7f (lineage-23.2 / android-16.0.0_r4). Provenance validated: the source snapshot patch and the canonical lineage_patches_unified copy are the same file (sha256 5bec99fe71867a17425a26a2bc973f6203c64783ed2d378f11f718e8b33e5905, matching PATCH_INDEX.sha256), and the porter artifact sha256 695cc955be4bdac45c13761b4a73254f02b0c961a9be28a1a7609d4b77b41a8e is identical remote and local. The candidate artifact is a pure git format-patch re-export: normalized diff bodies of original vs candidate differ only in the git version trailer (2.34.1 vs 2.43.0), blob index lines and hunk start offsets; every +/- content line is identical. Decisive equivalence test: applying the candidate on a fresh baseline worktree and applying the UNMODIFIED A14 original on a second fresh baseline worktree produce bit-identical result trees (both 89ae0d478e805192562d6780bb965039684129e6), so CLEAN_AM is accurate, no rebase occurred and no semantic drift is possible. Five of the eleven touched files (date_and_next_alarm_time.xml, desk_clock_saver.xml, main_clock_frame.xml, screensaver_settings.xml, AlarmUtils.java) are byte-identical between the L21 A14 tree and the A16 baseline, and the other six differ only by unrelated surrounding content, which is why offsets shifted but context matched. Device relevance: DeskClock is a pure-userspace system app with no coupling to Allwinner A523 hardware, VNDK, HIDL, SELinux or build-system behavior; the change is cosmetic only, so it is harmless for the C10 regardless of taste."
278,patches_platform_personal,frameworks_base,frameworks_base/0001-Add-MotoHelloUINavbarOverlay-1-2.patch,Add MotoHelloUINavbarOverlay (1/2),OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,93,"Personal-set skip verified against its cross-repo counterpart #268 (vendor/lineage, retained VERIFIED_HIGH 92) rather than by filename. #278 is fully self-contained: it creates packages/overlays/MotoHelloUINavbarOverlay (Android.bp, AndroidManifest.xml, three vector drawables) and adds one line to the frameworks-base-overlays phony in packages/overlays/Android.bp. A tree-wide grep shows MotoHelloUINavbarOverlay is referenced by no product makefile and by no other patch in the 306-patch stack, so skipping leaves no dangling PRODUCT_PACKAGES/required entry and #268 (which only adds the same three drawables to the launcher RRO) still applies and builds on its own. Restoring it would be actively undesirable here: the overlay manifest is android:isStatic=true with priority 1337 targeting com.android.systemui, i.e. it would unconditionally replace our navbar icons with Motorola-style icons."
279,patches_platform_personal,frameworks_base,frameworks_base/0002-Disable-Bluetooth-by-default.patch,Disable Bluetooth by default,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Disable Bluetooth by default' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
280,patches_platform_personal,frameworks_base,frameworks_base/0003-Disable-cursor-drag-by-default-for-editable-TextView.patch,Disable cursor drag by default for editable TextViews,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Disable cursor drag by default for editable TextViews' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
281,patches_platform_personal,frameworks_base,frameworks_base/0004-Disable-RESTRICTED-bucket-toast.patch,"Disable ""RESTRICTED bucket"" toast",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Disable ""RESTRICTED bucket"" toast' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
282,patches_platform_personal,frameworks_base,frameworks_base/0005-Disable-wake-on-gamepad-L-R-keys.patch,Disable wake on gamepad L/R keys,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Disable wake on gamepad L/R keys' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
283,patches_platform_personal,frameworks_base,frameworks_base/0006-Keyguard-Adjust-clock-style.patch,Keyguard: Adjust clock style,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Keyguard: Adjust clock style' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
284,patches_platform_personal,frameworks_base,frameworks_base/0007-Keyguard-Hide-padlock-unless-UDFPS-is-in-use.patch,Keyguard: Hide padlock unless UDFPS is in use,OEM/absent-hw,REVIEW (PORT if any doubt),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Keyguard: Hide padlock unless UDFPS is in use' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
285,patches_platform_personal,frameworks_base,frameworks_base/0008-Keyguard-Default-to-small-clock-1-3.patch,Keyguard: Default to small clock (1/3),UNCERTAIN,PORT (fallback),FIXED_VERIFIED_HIGH,91,"Restored to make the retained cross-repo halves coherent. #285 is a one-line change of core/res/res/values/config.xml config_doublelineClockDefault 1 -> 0; the integer still exists at A16 (l.1518-1521) with the same doc comment, so the patch is a clean context rebase. Its counterparts #276 (packages/apps/ThemePicker DEFAULT_CLOCK_SIZE 1 -> 0) and #277 (DeskClock) are already retained at VERIFIED_HIGH, and without the framework half ThemePicker would report 'small' as the stored default while the framework default stayed double-line. The exported patch is inert for our shipping build (buildbot_unified.sh only applies patches_platform_personal when the 'personal' flag is passed, which our recipe never does), so restoring it carries no risk for the C10 while making a personal build self-consistent."
286,patches_platform_personal,frameworks_base,frameworks_base/0009-Keyguard-Refine-indication-text.patch,Keyguard: Refine indication text,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Keyguard: Refine indication text' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
287,patches_platform_personal,frameworks_base,frameworks_base/0010-Keyguard-UI-Fix-status-bar-quick-settings-margins-an.patch,Keyguard/UI: Fix status bar / quick settings margins,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Keyguard/UI: Fix status bar / quick settings margins' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
288,patches_platform_personal,frameworks_base,frameworks_base/0011-Revert-SystemUI-Add-left-padding-for-keyguard-slices.patch,"Revert ""SystemUI: Add left padding for keyguard slices""",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Revert ""SystemUI: Add left padding for keyguard slices""' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
289,patches_platform_personal,frameworks_base,frameworks_base/0012-Revert-SystemUI-Match-keyguard-carrier-text-font-wit.patch,"Revert ""SystemUI: Match keyguard carrier text font with",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Revert ""SystemUI: Match keyguard carrier text font with' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
290,patches_platform_personal,frameworks_base,frameworks_base/0013-Revert-Update-RAT-icons-to-match-Silk-design.patch,"Revert ""Update RAT icons to match Silk design""",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Revert ""Update RAT icons to match Silk design""' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
291,patches_platform_personal,frameworks_base,frameworks_base/0014-Revert-Use-the-default-top-clock-margin-on-h800-devi.patch,"Revert ""Use the default top clock margin on h800",UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'Revert ""Use the default top clock margin on h800' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
292,patches_platform_personal,frameworks_base,frameworks_base/0015-UI-Always-render-into-cutouts.patch,UI: Always render into cutouts,CORE-likely-RELEVANT,PORT,VERIFIED_HIGH,92,"Skip verified on payload despite the CORE-likely-RELEVANT first-pass guess. The patch deletes 19 lines of cutout-inset handling from core/java/android/view/InsetsState.java and adds always-render-into-cutout behaviour in QuickSettingsController and DisplayPolicy - a generic behaviour change, not a device fix. The C10 panel has no display cutout, so the only effect would be to alter generic inset computation for no benefit; the known-good A14 C10 build also never applied it (personal set, gated behind the buildbot 'personal' flag). Retained #201 (DisplayCutoutEmulationNoneOverlay) is the cutout-related patch we actually rely on and is unaffected."
293,patches_platform_personal,frameworks_base,frameworks_base/0016-UI-Kill-rounded-corners-in-notification-scrim.patch,UI: Kill rounded corners in notification scrim,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'UI: Kill rounded corners in notification scrim' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
294,patches_platform_personal,frameworks_base,frameworks_base/0017-UI-Reconfigure-power-menu-items.patch,UI: Reconfigure power menu items,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,94,"Personal-set skip verified on payload, not filename: 'UI: Reconfigure power menu items' is a self-contained cosmetic/preference change inside frameworks/base with no cross-repo module, PRODUCT_PACKAGES or dependency effect (diffstat and hunks reviewed). Two independent reasons make the skip safe: (a) buildbot_unified.sh only runs `apply_patches patches_platform_personal` when the 'personal' flag is passed, and our recipe (`buildbot_unified.sh treble 64GN`) never passes it, so the proven-good A14 C10 build never contained it either; (b) the whole personal frameworks/base directory is skipped consistently, and the set is applied as its own apply_patches invocation after patches_platform, so no hunk context of a retained patch is affected - proven by the 89/89 cumulative apply."
295,patches_platform_personal,frameworks_base,frameworks_base/0018-UI-Reconfigure-quick-settings-tiles.patch,UI: Reconfigure quick settings tiles,UNCERTAIN,PORT (fallback),VERIFIED_HIGH,93,"Skip verified including the #274 pairing. #295 is a one-line replacement of SystemUI quick_settings_tiles_default with AndyYan's personal list 'wifi,cell,hotspot,location,rotation,flashlight'. Porting it would be actively wrong for this device: it would put cell and hotspot tiles in the default QS layout of a modem-less tablet and drop internet/bt/flashlight ordering that upstream provides. Its loose counterpart #274 (packages/modules/Permission, retained) only deletes the SafetyCenterQsTileService <service> declaration from PermissionController's manifest; it does not depend on the SystemUI default-tile string. With #274 applied and #295 skipped the default list still names custom(com.android.permissioncontroller/...SafetyCenterQsTileService), but A16 resolves custom tiles through InstalledTilesComponentRepository/QSHost and silently drops entries whose component is not installed/enabled, so the entry is inert rather than fatal. Both rows are personal-set and never applied by our recipe anyway."
